X,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100
0,0,0,0,0.10101,0,0,0.20202,0,0,0.30303,0,0,0.40404,0,0,0.505051,0,0,0.606061,0,0,0.707071,0,0,0.808081,0,0,0.909091,0,0,1.0101,0,0,1.11111,0,0,1.21212,0,0,1.31313,0,0,1.41414,0,0,1.51515,0,0,1.61616,0,0,1.71717,0,0,1.81818,0,0,1.91919,0,0,2.0202,0,0,2.12121,0,0,2.22222,0,0,2.32323,0,0,2.42424,0,0,2.52525,0,0,2.62626,0,0,2.72727,0,0,2.82828,0,0,2.92929,0,0,3.0303,0,0,3.13131,0,0,3.23232,0,0,3.33333,0,0,3.43434,0,0,3.53535,0,0,3.63636,0,0,3.73737,0,0,3.83838,0,0,3.93939,0,0,4.0404,0,0,4.14141,0,0,4.24242,0,0,4.34343,0,0,4.44444,0,0,4.54545,0,0,4.64646,0,0,4.74747,0,0,4.84848,0,0,4.94949,0,0,5.05051,0,0,5.15152,0,0,5.25253,0,0,5.35354,0,0,5.45455,0,0,5.55556,0,0,5.65657,0,0,5.75758,0,0,5.85859,0,0,5.9596,0,0,6.06061,0,0,6.16162,0,0,6.26263,0,0,6.36364,0,0,6.46465,0,0,6.56566,0,0,6.66667,0,0,6.76768,0,0,6.86869,0,0,6.9697,0,0,7.07071,0,0,7.17172,0,0,7.27273,0,0,7.37374,0,0,7.47475,0,0,7.57576,0,0,7.67677,0,0,7.77778,0,0,7.87879,0,0,7.9798,0,0,8.08081,0,0,8.18182,0,0,8.28283,0,0,8.38384,0,0,8.48485,0,0,8.58586,0,0,8.68687,0,0,8.78788,0,0,8.88889,0,0,8.9899,0,0,9.09091,0,0,9.19192,0,0,9.29293,0,0,9.39394,0,0,9.49495,0,0,9.59596,0,0,9.69697,0,0,9.79798,0,0,9.89899,0,0,10,0
0.10101,0,0,0.10101,0.10101,0,0.10101,0.20202,0,0.10101,0.30303,0,0.10101,0.40404,0,0.10101,0.505051,0,0.10101,0.606061,0,0.10101,0.707071,0,0.10101,0.808081,0,0.10101,0.909091,0,0.10101,1.0101,0,0.10101,1.11111,0,0.10101,1.21212,0,0.10101,1.31313,0,0.10101,1.41414,0,0.10101,1.51515,0,0.10101,1.61616,0,0.10101,1.71717,0,0.10101,1.81818,0,0.10101,1.91919,0,0.10101,2.0202,0,0.10101,2.12121,0,0.10101,2.22222,0,0.10101,2.32323,0,0.10101,2.42424,0,0.10101,2.52525,0,0.10101,2.62626,0,0.10101,2.72727,0,0.10101,2.82828,0,0.10101,2.92929,0,0.10101,3.0303,0,0.10101,3.13131,0,0.10101,3.23232,0,0.10101,3.33333,0,0.10101,3.43434,0,0.10101,3.53535,0,0.10101,3.63636,0,0.10101,3.73737,0,0.10101,3.83838,0,0.10101,3.93939,0,0.10101,4.0404,0,0.10101,4.14141,0,0.10101,4.24242,0,0.10101,4.34343,0,0.10101,4.44444,0,0.10101,4.54545,0,0.10101,4.64646,0,0.10101,4.74747,0,0.10101,4.84848,0,0.10101,4.94949,0,0.10101,5.05051,0,0.10101,5.15152,0,0.10101,5.25253,0,0.10101,5.35354,0,0.10101,5.45455,0,0.10101,5.55556,0,0.10101,5.65657,0,0.10101,5.75758,0,0.10101,5.85859,0,0.10101,5.9596,0,0.10101,6.06061,0,0.10101,6.16162,0,0.10101,6.26263,0,0.10101,6.36364,0,0.10101,6.46465,0,0.10101,6.56566,0,0.10101,6.66667,0,0.10101,6.76768,0,0.10101,6.86869,0,0.10101,6.9697,0,0.10101,7.07071,0,0.10101,7.17172,0,0.10101,7.27273,0,0.10101,7.37374,0,0.10101,7.47475,0,0.10101,7.57576,0,0.10101,7.67677,0,0.10101,7.77778,0,0.10101,7.87879,0,0.10101,7.9798,0,0.10101,8.08081,0,0.10101,8.18182,0,0.10101,8.28283,0,0.10101,8.38384,0,0.10101,8.48485,0,0.10101,8.58586,0,0.10101,8.68687,0,0.10101,8.78788,0,0.10101,8.88889,0,0.10101,8.9899,0,0.10101,9.09091,0,0.10101,9.19192,0,0.10101,9.29293,0,0.10101,9.39394,0,0.10101,9.49495,0,0.10101,9.59596,0,0.10101,9.69697,0,0.10101,9.79798,0,0.10101,9.89899,0,0.10101,10,0
0.20202,0,0,0.20202,0.10101,0,0.20202,0.20202,0,0.20202,0.30303,0,0.20202,0.40404,0,0.20202,0.505051,0,0.20202,0.606061,0,0.20202,0.707071,0,0.20202,0.808081,0,0.20202,0.909091,0,0.20202,1.0101,0,0.20202,1.11111,0,0.20202,1.21212,0,0.20202,1.31313,0,0.20202,1.41414,0,0.20202,1.51515,0,0.20202,1.61616,0,0.20202,1.71717,0,0.20202,1.81818,0,0.20202,1.91919,0,0.20202,2.0202,0,0.20202,2.12121,0,0.20202,2.22222,0,0.20202,2.32323,0,0.20202,2.42424,0,0.20202,2.52525,0,0.20202,2.62626,0,0.20202,2.72727,0,0.20202,2.82828,0,0.20202,2.92929,0,0.20202,3.0303,0,0.20202,3.13131,0,0.20202,3.23232,0,0.20202,3.33333,0,0.20202,3.43434,0,0.20202,3.53535,0,0.20202,3.63636,0,0.20202,3.73737,0,0.20202,3.83838,0,0.20202,3.93939,0,0.20202,4.0404,0,0.20202,4.14141,0,0.20202,4.24242,0,0.20202,4.34343,0,0.20202,4.44444,0,0.20202,4.54545,0,0.20202,4.64646,0,0.20202,4.74747,0,0.20202,4.84848,0,0.20202,4.94949,0,0.20202,5.05051,0,0.20202,5.15152,0,0.20202,5.25253,0,0.20202,5.35354,0,0.20202,5.45455,0,0.20202,5.55556,0,0.20202,5.65657,0,0.20202,5.75758,0,0.20202,5.85859,0,0.20202,5.9596,0,0.20202,6.06061,0,0.20202,6.16162,0,0.20202,6.26263,0,0.20202,6.36364,0,0.20202,6.46465,0,0.20202,6.56566,0,0.20202,6.66667,0,0.20202,6.76768,0,0.20202,6.86869,0,0.20202,6.9697,0,0.20202,7.07071,0,0.20202,7.17172,0,0.20202,7.27273,0,0.20202,7.37374,0,0.20202,7.47475,0,0.20202,7.57576,0,0.20202,7.67677,0,0.20202,7.77778,0,0.20202,7.87879,0,0.20202,7.9798,0,0.20202,8.08081,0,0.20202,8.18182,0,0.20202,8.28283,0,0.20202,8.38384,0,0.20202,8.48485,0,0.20202,8.58586,0,0.20202,8.68687,0,0.20202,8.78788,0,0.20202,8.88889,0,0.20202,8.9899,0,0.20202,9.09091,0,0.20202,9.19192,0,0.20202,9.29293,0,0.20202,9.39394,0,0.20202,9.49495,0,0.20202,9.59596,0,0.20202,9.69697,0,0.20202,9.79798,0,0.20202,9.89899,0,0.20202,10,0
0.30303,0,0,0.30303,0.10101,0,0.30303,0.20202,0,0.30303,0.30303,0,0.30303,0.40404,0,0.30303,0.505051,0,0.30303,0.606061,0,0.30303,0.707071,0,0.30303,0.808081,0,0.30303,0.909091,0,0.30303,1.0101,0,0.30303,1.11111,0,0.30303,1.21212,0,0.30303,1.31313,0,0.30303,1.41414,0,0.30303,1.51515,0,0.30303,1.61616,0,0.30303,1.71717,0,0.30303,1.81818,0,0.30303,1.91919,0,0.30303,2.0202,0,0.30303,2.12121,0,0.30303,2.22222,0,0.30303,2.32323,0,0.30303,2.42424,0,0.30303,2.52525,0,0.30303,2.62626,0,0.30303,2.72727,0,0.30303,2.82828,0,0.30303,2.92929,0,0.30303,3.0303,0,0.30303,3.13131,0,0.30303,3.23232,0,0.30303,3.33333,0,0.30303,3.43434,0,0.30303,3.53535,0,0.30303,3.63636,0,0.30303,3.73737,0,0.30303,3.83838,0,0.30303,3.93939,0,0.30303,4.0404,0,0.30303,4.14141,0,0.30303,4.24242,0,0.30303,4.34343,0,0.30303,4.44444,0,0.30303,4.54545,0,0.30303,4.64646,0,0.30303,4.74747,0,0.30303,4.84848,0,0.30303,4.94949,0,0.30303,5.05051,0,0.30303,5.15152,0,0.30303,5.25253,0,0.30303,5.35354,0,0.30303,5.45455,0,0.30303,5.55556,0,0.30303,5.65657,0,0.30303,5.75758,0,0.30303,5.85859,0,0.30303,5.9596,0,0.30303,6.06061,0,0.30303,6.16162,0,0.30303,6.26263,0,0.30303,6.36364,0,0.30303,6.46465,0,0.30303,6.56566,0,0.30303,6.66667,0,0.30303,6.76768,0,0.30303,6.86869,0,0.30303,6.9697,0,0.30303,7.07071,0,0.30303,7.17172,0,0.30303,7.27273,0,0.30303,7.37374,0,0.30303,7.47475,0,0.30303,7.57576,0,0.30303,7.67677,0,0.30303,7.77778,0,0.30303,7.87879,0,0.30303,7.9798,0,0.30303,8.08081,0,0.30303,8.18182,0,0.30303,8.28283,0,0.30303,8.38384,0,0.30303,8.48485,0,0.30303,8.58586,0,0.30303,8.68687,0,0.30303,8.78788,0,0.30303,8.88889,0,0.30303,8.9899,0,0.30303,9.09091,0,0.30303,9.19192,0,0.30303,9.29293,0,0.30303,9.39394,0,0.30303,9.49495,0,0.30303,9.59596,0,0.30303,9.69697,0,0.30303,9.79798,0,0.30303,9.89899,0,0.30303,10,0
0.40404,0,0,0.40404,0.10101,0,0.40404,0.20202,0,0.40404,0.30303,0,0.40404,0.40404,0,0.40404,0.505051,0,0.40404,0.606061,0,0.40404,0.707071,0,0.40404,0.808081,0,0.40404,0.909091,0,0.40404,1.0101,0,0.40404,1.11111,0,0.40404,1.21212,0,0.40404,1.31313,0,0.40404,1.41414,0,0.40404,1.51515,0,0.40404,1.61616,0,0.40404,1.71717,0,0.40404,1.81818,0,0.40404,1.91919,0,0.40404,2.0202,0,0.40404,2.12121,0,0.40404,2.22222,0,0.40404,2.32323,0,0.40404,2.42424,0,0.40404,2.52525,0,0.40404,2.62626,0,0.40404,2.72727,0,0.40404,2.82828,0,0.40404,2.92929,0,0.40404,3.0303,0,0.40404,3.13131,0,0.40404,3.23232,0,0.40404,3.33333,0,0.40404,3.43434,0,0.40404,3.53535,0,0.40404,3.63636,0,0.40404,3.73737,0,0.40404,3.83838,0,0.40404,3.93939,0,0.40404,4.0404,0,0.40404,4.14141,0,0.40404,4.24242,0,0.40404,4.34343,0,0.40404,4.44444,0,0.40404,4.54545,0,0.40404,4.64646,0,0.40404,4.74747,0,0.40404,4.84848,0,0.40404,4.94949,0,0.40404,5.05051,0,0.40404,5.15152,0,0.40404,5.25253,0,0.40404,5.35354,0,0.40404,5.45455,0,0.40404,5.55556,0,0.40404,5.65657,0,0.40404,5.75758,0,0.40404,5.85859,0,0.40404,5.9596,0,0.40404,6.06061,0,0.40404,6.16162,0,0.40404,6.26263,0,0.40404,6.36364,0,0.40404,6.46465,0,0.40404,6.56566,0,0.40404,6.66667,0,0.40404,6.76768,0,0.40404,6.86869,0,0.40404,6.9697,0,0.40404,7.07071,0,0.40404,7.17172,0,0.40404,7.27273,0,0.40404,7.37374,0,0.40404,7.47475,0,0.40404,7.57576,0,0.40404,7.67677,0,0.40404,7.77778,0,0.40404,7.87879,0,0.40404,7.9798,0,0.40404,8.08081,0,0.40404,8.18182,0,0.40404,8.28283,0,0.40404,8.38384,0,0.40404,8.48485,0,0.40404,8.58586,0,0.40404,8.68687,0,0.40404,8.78788,0,0.40404,8.88889,0,0.40404,8.9899,0,0.40404,9.09091,0,0.40404,9.19192,0,0.40404,9.29293,0,0.40404,9.39394,0,0.40404,9.49495,0,0.40404,9.59596,0,0.40404,9.69697,0,0.40404,9.79798,0,0.40404,9.89899,0,0.40404,10,0
0.505051,0,0,0.505051,0.10101,0,0.505051,0.20202,0,0.505051,0.30303,0,0.505051,0.40404,0,0.505051,0.505051,0,0.505051,0.606061,0,0.505051,0.707071,0,0.505051,0.808081,0,0.505051,0.909091,0,0.505051,1.0101,0,0.505051,1.11111,0,0.505051,1.21212,0,0.505051,1.31313,0,0.505051,1.41414,0,0.505051,1.51515,0,0.505051,1.61616,0,0.505051,1.71717,0,0.505051,1.81818,0,0.505051,1.91919,0,0.505051,2.0202,0,0.505051,2.12121,0,0.505051,2.22222,0,0.505051,2.32323,0,0.505051,2.42424,0,0.505051,2.52525,0,0.505051,2.62626,0,0.505051,2.72727,0,0.505051,2.82828,0,0.505051,2.92929,0,0.505051,3.0303,0,0.505051,3.13131,0,0.505051,3.23232,0,0.505051,3.33333,0,0.505051,3.43434,0,0.505051,3.53535,0,0.505051,3.63636,0,0.505051,3.73737,0,0.505051,3.83838,0,0.505051,3.93939,0,0.505051,4.0404,0,0.505051,4.14141,0,0.505051,4.24242,0,0.505051,4.34343,0,0.505051,4.44444,0,0.505051,4.54545,0,0.505051,4.64646,0,0.505051,4.74747,0,0.505051,4.84848,0,0.505051,4.94949,0,0.505051,5.05051,0,0.505051,5.15152,0,0.505051,5.25253,0,0.505051,5.35354,0,0.505051,5.45455,0,0.505051,5.55556,0,0.505051,5.65657,0,0.505051,5.75758,0,0.505051,5.85859,0,0.505051,5.9596,0,0.505051,6.06061,0,0.505051,6.16162,0,0.505051,6.26263,0,0.505051,6.36364,0,0.505051,6.46465,0,0.505051,6.56566,0,0.505051,6.66667,0,0.505051,6.76768,0,0.505051,6.86869,0,0.505051,6.9697,0,0.505051,7.07071,0,0.505051,7.17172,0,0.505051,7.27273,0,0.505051,7.37374,0,0.505051,7.47475,0,0.505051,7.57576,0,0.505051,7.67677,0,0.505051,7.77778,0,0.505051,7.87879,0,0.505051,7.9798,0,0.505051,8.08081,0,0.505051,8.18182,0,0.505051,8.28283,0,0.505051,8.38384,0,0.505051,8.48485,0,0.505051,8.58586,0,0.505051,8.68687,0,0.505051,8.78788,0,0.505051,8.88889,0,0.505051,8.9899,0,0.505051,9.09091,0,0.505051,9.19192,0,0.505051,9.29293,0,0.505051,9.39394,0,0.505051,9.49495,0,0.505051,9.59596,0,0.505051,9.69697,0,0.505051,9.79798,0,0.505051,9.89899,0,0.505051,10,0
0.606061,0,0,0.606061,0.10101,0,0.606061,0.20202,0,0.606061,0.30303,0,0.606061,0.40404,0,0.606061,0.505051,0,0.606061,0.606061,0,0.606061,0.707071,0,0.606061,0.808081,0,0.606061,0.909091,0,0.606061,1.0101,0,0.606061,1.11111,0,0.606061,1.21212,0,0.606061,1.31313,0,0.606061,1.41414,0,0.606061,1.51515,0,0.606061,1.61616,0,0.606061,1.71717,0,0.606061,1.81818,0,0.606061,1.91919,0,0.606061,2.0202,0,0.606061,2.12121,0,0.606061,2.22222,0,0.606061,2.32323,0,0.606061,2.42424,0,0.606061,2.52525,0,0.606061,2.62626,0,0.606061,2.72727,0,0.606061,2.82828,0,0.606061,2.92929,0,0.606061,3.0303,0,0.606061,3.13131,0,0.606061,3.23232,0,0.606061,3.33333,0,0.606061,3.43434,0,0.606061,3.53535,0,0.606061,3.63636,0,0.606061,3.73737,0,0.606061,3.83838,0,0.606061,3.93939,0,0.606061,4.0404,0,0.606061,4.14141,0,0.606061,4.24242,0,0.606061,4.34343,0,0.606061,4.44444,0,0.606061,4.54545,0,0.606061,4.64646,0,0.606061,4.74747,0,0.606061,4.84848,0,0.606061,4.94949,0,0.606061,5.05051,0,0.606061,5.15152,0,0.606061,5.25253,0,0.606061,5.35354,0,0.606061,5.45455,0,0.606061,5.55556,0,0.606061,5.65657,0,0.606061,5.75758,0,0.606061,5.85859,0,0.606061,5.9596,0,0.606061,6.06061,0,0.606061,6.16162,0,0.606061,6.26263,0,0.606061,6.36364,0,0.606061,6.46465,0,0.606061,6.56566,0,0.606061,6.66667,0,0.606061,6.76768,0,0.606061,6.86869,0,0.606061,6.9697,0,0.606061,7.07071,0,0.606061,7.17172,0,0.606061,7.27273,0,0.606061,7.37374,0,0.606061,7.47475,0,0.606061,7.57576,0,0.606061,7.67677,0,0.606061,7.77778,0,0.606061,7.87879,0,0.606061,7.9798,0,0.606061,8.08081,0,0.606061,8.18182,0,0.606061,8.28283,0,0.606061,8.38384,0,0.606061,8.48485,0,0.606061,8.58586,0,0.606061,8.68687,0,0.606061,8.78788,0,0.606061,8.88889,0,0.606061,8.9899,0,0.606061,9.09091,0,0.606061,9.19192,0,0.606061,9.29293,0,0.606061,9.39394,0,0.606061,9.49495,0,0.606061,9.59596,0,0.606061,9.69697,0,0.606061,9.79798,0,0.606061,9.89899,0,0.606061,10,0
0.707071,0,0,0.707071,0.10101,0,0.707071,0.20202,0,0.707071,0.30303,0,0.707071,0.40404,0,0.707071,0.505051,0,0.707071,0.606061,0,0.707071,0.707071,0,0.707071,0.808081,0,0.707071,0.909091,0,0.707071,1.0101,0,0.707071,1.11111,0,0.707071,1.21212,0,0.707071,1.31313,0,0.707071,1.41414,0,0.707071,1.51515,0,0.707071,1.61616,0,0.707071,1.71717,0,0.707071,1.81818,0,0.707071,1.91919,0,0.707071,2.0202,0,0.707071,2.12121,0,0.707071,2.22222,0,0.707071,2.32323,0,0.707071,2.42424,0,0.707071,2.52525,0,0.707071,2.62626,0,0.707071,2.72727,0,0.707071,2.82828,0,0.707071,2.92929,0,0.707071,3.0303,0,0.707071,3.13131,0,0.707071,3.23232,0,0.707071,3.33333,0,0.707071,3.43434,0,0.707071,3.53535,0,0.707071,3.63636,0,0.707071,3.73737,0,0.707071,3.83838,0,0.707071,3.93939,0,0.707071,4.0404,0,0.707071,4.14141,0,0.707071,4.24242,0,0.707071,4.34343,0,0.707071,4.44444,0,0.707071,4.54545,0,0.707071,4.64646,0,0.707071,4.74747,0,0.707071,4.84848,0,0.707071,4.94949,0,0.707071,5.05051,0,0.707071,5.15152,0,0.707071,5.25253,0,0.707071,5.35354,0,0.707071,5.45455,0,0.707071,5.55556,0,0.707071,5.65657,0,0.707071,5.75758,0,0.707071,5.85859,0,0.707071,5.9596,0,0.707071,6.06061,0,0.707071,6.16162,0,0.707071,6.26263,0,0.707071,6.36364,0,0.707071,6.46465,0,0.707071,6.56566,0,0.707071,6.66667,0,0.707071,6.76768,0,0.707071,6.86869,0,0.707071,6.9697,0,0.707071,7.07071,0,0.707071,7.17172,0,0.707071,7.27273,0,0.707071,7.37374,0,0.707071,7.47475,0,0.707071,7.57576,0,0.707071,7.67677,0,0.707071,7.77778,0,0.707071,7.87879,0,0.707071,7.9798,0,0.707071,8.08081,0,0.707071,8.18182,0,0.707071,8.28283,0,0.707071,8.38384,0,0.707071,8.48485,0,0.707071,8.58586,0,0.707071,8.68687,0,0.707071,8.78788,0,0.707071,8.88889,0,0.707071,8.9899,0,0.707071,9.09091,0,0.707071,9.19192,0,0.707071,9.29293,0,0.707071,9.39394,0,0.707071,9.49495,0,0.707071,9.59596,0,0.707071,9.69697,0,0.707071,9.79798,0,0.707071,9.89899,0,0.707071,10,0
0.808081,0,0,0.808081,0.10101,0,0.808081,0.20202,0,0.808081,0.30303,0,0.808081,0.40404,0,0.808081,0.505051,0,0.808081,0.606061,0,0.808081,0.707071,0,0.808081,0.808081,0,0.808081,0.909091,0,0.808081,1.0101,0,0.808081,1.11111,0,0.808081,1.21212,0,0.808081,1.31313,0,0.808081,1.41414,0,0.808081,1.51515,0,0.808081,1.61616,0,0.808081,1.71717,0,0.808081,1.81818,0,0.808081,1.91919,0,0.808081,2.0202,0,0.808081,2.12121,0,0.808081,2.22222,0,0.808081,2.32323,0,0.808081,2.42424,0,0.808081,2.52525,0,0.808081,2.62626,0,0.808081,2.72727,0,0.808081,2.82828,0,0.808081,2.92929,0,0.808081,3.0303,0,0.808081,3.13131,0,0.808081,3.23232,0,0.808081,3.33333,0,0.808081,3.43434,0,0.808081,3.53535,0,0.808081,3.63636,0,0.808081,3.73737,0,0.808081,3.83838,0,0.808081,3.93939,0,0.808081,4.0404,0,0.808081,4.14141,0,0.808081,4.24242,0,0.808081,4.34343,0,0.808081,4.44444,0,0.808081,4.54545,0,0.808081,4.64646,0,0.808081,4.74747,0,0.808081,4.84848,0,0.808081,4.94949,0,0.808081,5.05051,0,0.808081,5.15152,0,0.808081,5.25253,0,0.808081,5.35354,0,0.808081,5.45455,0,0.808081,5.55556,0,0.808081,5.65657,0,0.808081,5.75758,0,0.808081,5.85859,0,0.808081,5.9596,0,0.808081,6.06061,0,0.808081,6.16162,0,0.808081,6.26263,0,0.808081,6.36364,0,0.808081,6.46465,0,0.808081,6.56566,0,0.808081,6.66667,0,0.808081,6.76768,0,0.808081,6.86869,0,0.808081,6.9697,0,0.808081,7.07071,0,0.808081,7.17172,0,0.808081,7.27273,0,0.808081,7.37374,0,0.808081,7.47475,0,0.808081,7.57576,0,0.808081,7.67677,0,0.808081,7.77778,0,0.808081,7.87879,0,0.808081,7.9798,0,0.808081,8.08081,0,0.808081,8.18182,0,0.808081,8.28283,0,0.808081,8.38384,0,0.808081,8.48485,0,0.808081,8.58586,0,0.808081,8.68687,0,0.808081,8.78788,0,0.808081,8.88889,0,0.808081,8.9899,0,0.808081,9.09091,0,0.808081,9.19192,0,0.808081,9.29293,0,0.808081,9.39394,0,0.808081,9.49495,0,0.808081,9.59596,0,0.808081,9.69697,0,0.808081,9.79798,0,0.808081,9.89899,0,0.808081,10,0
0.909091,0,0,0.909091,0.10101,0,0.909091,0.20202,0,0.909091,0.30303,0,0.909091,0.40404,0,0.909091,0.505051,0,0.909091,0.606061,0,0.909091,0.707071,0,0.909091,0.808081,0,0.909091,0.909091,0,0.909091,1.0101,0,0.909091,1.11111,0,0.909091,1.21212,0,0.909091,1.31313,0,0.909091,1.41414,0,0.909091,1.51515,0,0.909091,1.61616,0,0.909091,1.71717,0,0.909091,1.81818,0,0.909091,1.91919,0,0.909091,2.0202,0,0.909091,2.12121,0,0.909091,2.22222,0,0.909091,2.32323,0,0.909091,2.42424,0,0.909091,2.52525,0,0.909091,2.62626,0,0.909091,2.72727,0,0.909091,2.82828,0,0.909091,2.92929,0,0.909091,3.0303,0,0.909091,3.13131,0,0.909091,3.23232,0,0.909091,3.33333,0,0.909091,3.43434,0,0.909091,3.53535,0,0.909091,3.63636,0,0.909091,3.73737,0,0.909091,3.83838,0,0.909091,3.93939,0,0.909091,4.0404,0,0.909091,4.14141,0,0.909091,4.24242,0,0.909091,4.34343,0,0.909091,4.44444,0,0.909091,4.54545,0,0.909091,4.64646,0,0.909091,4.74747,0,0.909091,4.84848,0,0.909091,4.94949,0,0.909091,5.05051,0,0.909091,5.15152,0,0.909091,5.25253,0,0.909091,5.35354,0,0.909091,5.45455,0,0.909091,5.55556,0,0.909091,5.65657,0,0.909091,5.75758,0,0.909091,5.85859,0,0.909091,5.9596,0,0.909091,6.06061,0,0.909091,6.16162,0,0.909091,6.26263,0,0.909091,6.36364,0,0.909091,6.46465,0,0.909091,6.56566,0,0.909091,6.66667,0,0.909091,6.76768,0,0.909091,6.86869,0,0.909091,6.9697,0,0.909091,7.07071,0,0.909091,7.17172,0,0.909091,7.27273,0,0.909091,7.37374,0,0.909091,7.47475,0,0.909091,7.57576,0,0.909091,7.67677,0,0.909091,7.77778,0,0.909091,7.87879,0,0.909091,7.9798,0,0.909091,8.08081,0,0.909091,8.18182,0,0.909091,8.28283,0,0.909091,8.38384,0,0.909091,8.48485,0,0.909091,8.58586,0,0.909091,8.68687,0,0.909091,8.78788,0,0.909091,8.88889,0,0.909091,8.9899,0,0.909091,9.09091,0,0.909091,9.19192,0,0.909091,9.29293,0,0.909091,9.39394,0,0.909091,9.49495,0,0.909091,9.59596,0,0.909091,9.69697,0,0.909091,9.79798,0,0.909091,9.89899,0,0.909091,10,0
